# Number, ALPHA_J2000, DELTA_J2000, MAG_CAT_1, MAG_CAT_2
4182,56.52740199927259,23.777169209850573,17.596478,20.947735
4183,56.742417950083286,23.776746965340156,13.756807,14.955265
4184,56.51727729259512,23.77734042341629,19.892569,19.16505
4185,56.53473074770094,23.77738594154013,18.753859,21.05607
4186,57.179150983476994,23.775786179098326,16.628714,18.378614
4187,56.12073335519172,23.77771783163233,17.795984,18.53563
4188,56.536033169387316,23.77740234854296,18.397184,21.05607
4189,56.24504877532014,23.77776937677007,14.406442,16.33099
4190,56.50113529971731,23.777666194417225,20.568981,18.957026
4191,57.56855720837561,23.77461840265771,15.078594,17.08543
4192,56.54051946970074,23.77777522976887,18.61971,21.78192
4193,56.518667223883455,23.77776742409331,18.685919,19.16505
4194,57.12683778501055,23.776556083536317,18.07568,19.198776
4195,56.51269774175121,23.778009964832613,18.724796,18.957026
4196,57.02794661313187,23.776998382937887,18.494667,19.215143
4197,56.35185804059465,23.77822650447624,18.041277,19.319271
4198,56.544660924232964,23.77829547431959,99.0,21.78192
4199,56.40427782512099,23.7783785942894,17.025047,18.650276
4200,56.67158601960666,23.77798151875892,16.94307,17.096743
4201,56.124377658629825,23.778519365392384,13.719198,15.108254
4202,57.48162967196768,23.775644871570115,12.318161,13.703646
4203,56.56001647852048,23.77835306002427,17.531284,16.419443
4204,57.45639908120341,23.77585369860212,16.683636,18.48894
4205,56.53675402669204,23.77846484648788,17.974844,19.225132
4206,56.51632771554996,23.778600346830377,19.142508,19.16505
4207,56.55047184739661,23.77853452655156,18.918278,17.944725
4208,56.992571707950745,23.77759539934097,16.963596,17.718431
4209,56.75915053739705,23.778305358816446,18.297482,19.336994
4210,56.113018676636905,23.779043083825943,17.27897,18.548388
4211,57.19931910094924,23.777321418418126,19.095861,17.178925
4212,57.57531250059379,23.775789690034323,18.663895,17.08543
4213,56.71112064528076,23.77857626920633,13.730346,15.004734
4214,57.0649778803834,23.777885136348004,19.130512,18.226814
4215,56.54959909984264,23.77914614875209,18.869751,17.944725
4216,57.57178944148832,23.776153787715998,17.619469,17.08543
4217,56.978143910123976,23.778313040231463,14.847567,16.365574
4218,56.51400774247658,23.77936933982442,20.388887,19.16505
4219,56.39810147643629,23.779453686323144,14.320747,15.918405
4220,57.649444378440066,23.77610093911608,17.706497,18.776495
4221,57.52800756840396,23.776708432234862,18.399342,16.640541
4222,57.54908614301664,23.776693583743477,18.636198,17.424067
4223,57.58193656772917,23.77650679126866,18.849,18.268187
4224,57.590457753874546,23.77652689652758,18.852327,16.715977
4225,57.26092942921311,23.777898693430576,14.503466,15.805069
4226,57.392808499319756,23.777564353930398,18.94464,16.458685
4227,56.4483420799722,23.77999624123445,17.75021,19.563946
4228,57.030972246875365,23.77892590685507,18.876316,19.215143
4229,56.52868887640439,23.77996116011479,18.525015,20.947735
4230,56.53938335292995,23.779960721351628,17.114357,19.225132
4231,56.50858343782055,23.78007384217649,19.578775,18.957026
4232,56.519688083486216,23.780194798265423,19.753973,19.16505
4233,57.28663782199827,23.77834489614718,17.903471,14.964638
4234,56.540864461704786,23.78036497397406,19.354185,21.78192
4235,57.21584113039453,23.778744684157655,16.352245,18.018135
4236,57.379392953681354,23.778170746261377,17.453764,18.099112
4237,57.54798817575243,23.777509386476574,16.226215,17.424067
4238,57.31737549972828,23.778371281105912,14.096965,15.067492
4239,57.293988242742,23.778476636417214,16.009914,17.682915
4240,56.511495440361266,23.780598446378388,19.48219,18.957026
4241,57.12569765380642,23.779611101874686,17.29018,18.759434
4242,57.12836116838666,23.779534693625923,19.416014,18.759434
4243,57.38358891664506,23.778546416509247,17.438272,18.65988
4244,57.08006109248526,23.77966208022209,17.038708,18.545897
4245,56.203864586598336,23.781148058554788,15.121032,17.21166
4246,57.407249574601025,23.778756058704413,18.824205,18.595312
4247,56.6185772129502,23.78092556072517,16.993578,18.416534
4248,56.75209343677285,23.780790099627524,17.492369,19.262758
4249,56.56511513823964,23.78108778946592,14.80814,16.419443
4250,57.52155604608913,23.77844181172524,15.483725,16.640541
4251,57.199251930646696,23.78001074583335,17.799925,17.178925
4252,56.53799198685594,23.781777294375612,17.98343,19.225132
4253,56.59208284164377,23.781939473993766,16.471825,17.88602
4254,56.509263733875876,23.78206899564836,19.823084,18.957026
4255,56.51236316083216,23.78224016274713,18.945349,19.16505
4256,57.32773467329594,23.78019275487594,15.698365,17.526049
4257,57.613534614844646,23.77903545926004,18.588118,17.16087
4258,56.4743850101219,23.782587037407186,18.189453,14.102864
4259,56.53517772943387,23.782505622968156,18.795485,19.225132
4260,56.68955865484161,23.782295141727996,17.639338,18.329487
4261,56.23159588910865,23.78290934631559,18.036291,16.881716
4262,57.39940301132739,23.78028823410322,15.171794,16.458685
4263,57.0031076071526,23.781796293017457,17.719456,17.718431
4264,56.30167844629085,23.782901685352744,18.28673,17.969456
4265,56.536480818492,23.78275746539906,20.20594,19.225132
4266,56.716299419020366,23.782458285850147,15.875095,17.004522
4267,57.17226533377954,23.781424780169274,11.067824,12.065561
4268,56.53798139624564,23.78307518352041,18.632824,19.225132
4269,56.45565895644468,23.78331433560557,17.486565,19.563946
4270,57.612248342954544,23.779933539823393,18.088507,17.16087
4271,56.12613642535224,23.783521840340395,18.145824,15.108254
4272,57.23447736622255,23.781435692996652,16.119528,17.088669
4273,57.246196805485354,23.78145284892772,14.880118,15.927873
4274,56.66665285532919,23.78291185694506,14.708509,17.096743
4275,57.5233757033447,23.780467370488623,17.570263,16.640541
4276,56.702179029794024,23.783141790242464,16.230274,18.329487
4277,56.50564303766872,23.783500672238862,20.664442,18.957026
4278,56.53255696107718,23.783498435389287,18.349354,20.947735
4279,56.644014219196606,23.783440175449975,17.243526,18.359385
4280,57.340225928148406,23.781536836356352,18.626871,17.860014
4281,56.82887319015459,23.783182550668954,17.507135,17.793653
4282,57.225384212931374,23.782140304056192,18.444166,17.088669
4283,57.30866670169199,23.781773270264633,18.029322,15.067492
4284,57.632113276216494,23.780460285328584,17.578712,19.477127
4285,57.08212719917216,23.782820295898908,19.072947,18.545897
4286,57.19774399648897,23.78287236802667,15.946056,17.178925
4287,56.66994613619374,23.784339706364833,17.845118,17.096743
4288,57.0981839143868,23.783411606205934,18.90151,14.766184
4289,57.52282931011189,23.78176392701171,18.908962,16.640541
4290,57.12595294056015,23.78326298046514,17.548004,19.024881
4291,57.30880220769914,23.782672157144656,17.932562,15.067492
4292,56.72431511837977,23.78438379549172,18.786823,17.004522
4293,57.22708152593531,23.78314143289436,18.316841,17.088669
4294,56.706063357053395,23.784614279949018,18.320747,19.422085
4295,57.5567444907231,23.781978792833126,17.792614,17.424067
4296,57.65206604551607,23.781574214249808,17.881796,18.776495
4297,57.38377188438632,23.78278927234953,16.636517,18.52355
4298,56.78236675884429,23.784763190886068,19.16718,17.142052
4299,56.25328188573326,23.785610220381635,15.681335,17.104393
4300,56.904882142819545,23.78462408803027,12.937672,14.191588
4301,57.35462205569844,23.783409703467466,18.525028,18.926357
4302,57.33096390887171,23.783502105317847,17.73879,18.913946
4303,56.53069455848461,23.78555345604634,18.220766,20.947735
4304,56.7740765710565,23.785292054759964,12.468748,13.788351
4305,56.70532407117487,23.785480535443234,17.78897,19.422085
4306,57.411801971498896,23.7836218356893,17.923025,18.595312
4307,56.77034111736015,23.785547511623474,18.219868,13.788351
4308,56.513305636193444,23.786159386992807,17.737455,19.16505
4309,57.62043632184883,23.782818076108455,15.994895,17.16087
4310,57.624655938544336,23.78281560646821,17.85388,19.477127
4311,56.53211255799184,23.786161290517537,18.009678,18.54084
4312,57.2370426746472,23.78449532086455,13.89526,15.142356
4313,56.539171662766286,23.786295636295705,17.824165,18.444214
4314,56.54108720115356,23.786190481553913,17.74238,18.444214
4315,56.548745074249716,23.786366851619018,18.227772,19.017649
4316,57.504456501457554,23.78360844589513,16.499416,17.41947
4317,57.16443115534442,23.77848346344347,9.9336195,11.184444
4318,57.576596670339384,23.78366752890903,17.98922,18.268187
4319,56.39569042060456,23.786815984887404,18.09896,15.918405
4320,56.88315885929056,23.78609644462327,18.254404,18.083881
4321,57.23568783830397,23.7850345733109,17.590721,15.142356
4322,56.88744084809854,23.78608697347784,16.404016,18.083881
4323,56.50626146857635,23.78699086913795,18.94438,18.957026
4324,56.742585807397795,23.78648501191452,16.02217,18.12238
4325,56.94080016457304,23.78617748467911,15.716559,17.119314
4326,57.28741007437201,23.7851273177073,19.157232,17.682915
4327,57.402946337528256,23.784637854235857,18.386791,16.458685
4328,57.47076220357237,23.78446775393009,16.84146,17.522417
4329,57.32537516076795,23.784965646184364,13.52399,14.616614
4330,57.20274890034011,23.785698904250314,16.201256,17.802298
4331,57.11647466802488,23.78616700338315,16.913265,18.677822
4332,57.31567438078549,23.78569770566263,19.16264,15.067492
4333,57.35319605475052,23.785488152962483,17.497856,18.926357
4334,56.82639914230878,23.787264957844805,17.939098,17.793653
4335,57.23861023242071,23.78633478139243,17.365896,18.99628
4336,56.81440997205617,23.78752608951717,17.763472,17.994764
4337,57.201062063665994,23.786503133051564,14.70518,15.964266
4338,56.51454505330496,23.788272961498127,18.907291,19.16505
4339,57.17246284356712,23.787261577081093,18.899824,12.065561
4340,56.10233849142222,23.789010748036898,16.934454,18.26496
4341,57.44304506172755,23.78648537387218,17.62697,16.856533
4342,57.65229923082929,23.78560741905981,18.430563,13.325738
4343,56.45727441178047,23.789293939248214,18.233065,19.563946
4344,57.34510774743105,23.787028919433112,16.808874,17.860014
4345,56.56745967849311,23.789379574546544,16.989267,18.589748
4346,56.7817825941773,23.788965432265044,13.611266,15.005638
4347,56.76988060061134,23.78922302225369,17.07464,18.593674
4348,56.64911799906943,23.789565822542137,16.046726,19.883587
4349,57.594090068206036,23.786538399415747,15.563247,16.715977
4350,57.47968687457982,23.78707080680513,17.32599,18.705992
4351,56.42173821506317,23.789879211562333,17.113419,19.127237
4352,56.55298028974762,23.78976686839608,21.353157,19.017649
4353,57.06926864366405,23.78863827999461,17.684662,18.545897
4354,56.70940399306124,23.789798571448344,12.135165,13.70443
4355,57.294677766823476,23.78834402228115,18.620546,17.682915
4356,56.15394621956481,23.790527232730454,15.020749,16.283947
4357,56.582572248380245,23.79041125912534,17.833364,17.010105
4358,57.44137372859684,23.781243854202085,9.820307,10.408993
4359,56.51564659474598,23.79063561874931,18.295555,16.719196
4360,57.36933661688083,23.788351135386698,18.256147,18.876339
4361,57.57530863625166,23.787502070680837,18.62852,18.268187
4362,56.2946971936585,23.790794065358906,17.400595,18.86825
4363,57.54037509483093,23.787611295644492,14.180996,15.432403
4364,57.36723208783732,23.788484036737028,16.883696,18.876339
4365,56.14728753051503,23.79096694544225,15.820767,17.342651
4366,56.92059322330201,23.79022894923327,16.775757,18.435404
4367,56.45740667272256,23.791075279157894,18.26971,19.563946
4368,57.561524505424444,23.78802350185455,18.42383,17.933718
4369,57.04455041617849,23.79004190741914,17.7531,15.336124
4370,56.589784452467605,23.791040685562045,15.270733,17.010105
4371,56.16204821123558,23.791382560239473,12.094504,13.420991
4372,56.492176587607176,23.791265918757155,18.635468,19.104809
4373,56.49699668236803,23.791230577461718,19.096966,19.104809
4374,57.45053937681898,23.78862985472482,18.413357,16.856533
4375,56.3085543505891,23.791607951021742,13.965391,15.46195
4376,56.29321974591479,23.791701940714013,18.036152,18.86825
4377,57.581174240680966,23.788402600812745,16.820791,18.268187
4378,57.62980407623181,23.788120729186957,16.443651,18.331861
4379,57.44822338871718,23.789017752092935,15.91196,16.856533
4380,56.43609668247573,23.791740821521294,18.900055,15.428682
4381,57.57770388623521,23.788624836654154,17.983421,18.268187
4382,57.16538810033617,23.790328928864216,14.5533905,16.036165
4383,56.210738771181,23.79222709129483,18.516754,17.21166
4384,56.106632129469126,23.792223630392865,16.827997,17.794527
4385,57.591346504638956,23.788826037983274,17.73073,16.715977
4386,57.17414234492053,23.790777357451198,18.054085,18.917013
4387,57.19576821575892,23.790702505385866,18.709402,17.382296
4388,56.61461701765193,23.792156776520127,16.76333,18.26094
4389,56.66724406699862,23.792183050692508,17.920156,18.060123
4390,57.43796199116531,23.789906991887676,18.00705,10.408993
4391,56.49658965275852,23.792684885036323,19.240772,19.104809
4392,57.48010367619906,23.789880477030852,17.308384,18.714067
4393,57.55257265250609,23.789592463587308,18.508205,15.904907
4394,56.998217467774566,23.79162211089663,17.37763,18.127005
4395,56.87364413205751,23.792071645521247,15.263668,16.371866
4396,57.03024175746719,23.791730142675423,15.684128,17.220251
4397,56.30407099125169,23.79320753864452,17.523369,19.11189
4398,56.668600851044026,23.792893554006668,17.988066,18.060123
4399,56.796333150384875,23.79259217375489,13.731113,14.9384575
4400,57.256933731150674,23.791413795677407,18.05608,17.036894
4401,56.307983687541565,23.793589018373016,17.30622,19.053373
4402,56.855328913773604,23.792793681936875,17.74675,17.382576
4403,56.86462517782612,23.792762259389047,16.42037,17.382576
4404,57.228332344327875,23.791957774623075,11.978622,12.858626
4405,56.56832206735529,23.79359712460272,18.294697,18.589748
4406,57.18094518943057,23.79217596600575,18.25103,18.917013
4407,56.52643132436135,23.793662279207727,15.093412,16.719196
4408,57.318628757610604,23.7918625688735,17.482277,14.616614
4409,57.62522603239771,23.79053309990046,14.884035,16.325678
4410,57.19442592549644,23.79239023050024,15.399095,17.382296
4411,57.475882215744235,23.791371190246238,17.278765,18.714067
4412,56.97093317429358,23.79328289671049,11.261564,12.286385
4413,57.497743620129235,23.791611084348734,15.968999,18.973001
4414,57.39231813397169,23.791959386965985,14.9516535,15.9199095
4415,56.18382832913891,23.79467042331405,16.505339,17.897154
4416,56.87810648697921,23.794130391554056,16.433386,17.358463
4417,56.88130200280103,23.794056224369346,16.94219,18.507387
4418,57.138060101500514,23.79359516044693,17.716154,18.651188
4419,57.14944702470289,23.7935324182484,18.12095,18.925688
4420,57.0290118049937,23.794117277753465,16.764763,18.583826
4421,56.22628652130655,23.795301639426985,15.354928,16.881716
4422,56.443678807250315,23.7952358204608,13.386679,15.428682
4423,57.64874282346831,23.791654058355356,12.364973,13.325738
4424,57.15198238799914,23.793887653219183,17.843924,18.925688
4425,57.195746306786496,23.793816252526735,17.555384,18.880743
4426,56.659455346637586,23.795173772704565,17.228722,19.216688
4427,57.219834446563574,23.793897101052256,16.28303,17.821617
4428,56.637751572591,23.79553933362013,18.952322,12.071406
4429,56.46477941133804,23.795719922700304,15.782072,17.72815
4430,57.40063208486501,23.793407726175687,16.135303,17.551634
4431,57.474854876078226,23.79308274423252,17.00623,18.714067
4432,57.640996563854706,23.792414345787897,18.138556,13.325738
4433,57.025632632521656,23.794771350820934,18.091583,18.583826
4434,57.5044051296714,23.793113608924973,16.722816,18.973001
4435,57.34017107080859,23.793775098379662,16.945847,18.468122
4436,56.98024559652379,23.795061444410585,17.845161,12.286385
4437,57.39461968206601,23.793678482769863,17.894306,15.9199095
4438,56.26506330105039,23.796250951388977,11.959188,13.314681
4439,57.45446692447639,23.79355386551021,17.922483,16.280571
4440,56.16733836085864,23.796635920941384,17.444418,19.02972
4441,56.22333460772143,23.796611008520603,18.109827,16.881716
4442,57.522328954756354,23.79339735679889,16.366625,17.387503
4443,56.216535470634255,23.796714968248917,18.886675,16.881716
4444,56.783572145325024,23.79606103062641,17.747993,19.22953
4445,57.62912924199433,23.793030710788333,16.709278,17.881489
4446,56.945364597519784,23.79575100215313,16.05382,17.237734
4447,57.09428679372075,23.795367712171526,13.729364,14.766184
4448,57.31309980556688,23.79510742626939,18.582176,13.653937
4449,56.77404619177204,23.79667490825636,14.219508,15.571543
4450,56.27875196116642,23.7974637240449,16.770714,18.238064
4451,56.864051126219195,23.796562607677117,16.933676,19.222467
4452,56.802514486606796,23.796865131638114,17.128712,18.353956
4453,56.110752479224054,23.797731885717635,16.873453,17.794527
4454,56.87199618557278,23.797003180346103,17.820713,18.553467
4455,57.33990559263468,23.795476196263103,18.12778,18.468122
4456,57.44687643152383,23.79507084388164,16.339916,18.064003
4457,57.009126284518494,23.796706609959497,17.651665,18.417948
4458,57.11299927370691,23.796458232595505,17.478004,18.66619
4459,57.60942970841365,23.794638193570524,16.649685,18.440775
4460,56.861469046229736,23.79722231249567,16.534506,19.222467
4461,57.24313354791592,23.79613932611137,15.24262,17.036894
4462,56.243384299395544,23.798228459933814,17.168272,15.325717
4463,57.58214882379836,23.794967505433902,18.017786,18.268187
4464,56.72360322206204,23.797840812734158,14.033028,15.154757
4465,56.859656614469436,23.797670056860774,17.53025,19.222467
4466,56.95787618113106,23.797523115599752,19.103,12.286385
4467,57.28119809054279,23.79645561167207,16.619337,17.838478
4468,56.74441415821324,23.79806985021836,18.208042,17.775629
4469,57.011647698168,23.797481245256442,14.673911,15.947746
4470,57.34349430162632,23.79631153413587,14.378667,15.771138
4471,57.16141859316368,23.797158171074216,18.740746,17.808638
4472,56.37534551382838,23.798923543541356,17.643381,19.446283
4473,56.857825730741595,23.798175196819983,16.848295,19.222467
4474,56.90910376012376,23.798036248732746,15.124476,16.973982
4475,57.099132253710145,23.79790577178709,19.22495,14.766184
4476,56.591229482588716,23.79905406823844,14.798178,16.21343
4477,56.80403228732727,23.799017376934202,18.256027,18.353956
4478,57.22282961413846,23.797946627176252,12.012005,13.3851385
4479,56.698524244662316,23.799831157449617,17.399553,18.499435
4480,57.27201729773143,23.79820127703717,15.324977,16.350147
4481,57.6033083951633,23.796885980633398,18.080465,16.280327
4482,56.13927258925658,23.800481230059447,18.277645,17.187384
4483,56.65497619982564,23.80006532090424,17.041376,18.753147
4484,57.56619064343418,23.797056998095005,16.254543,17.933718
4485,57.19282115784904,23.7988064530834,18.787922,18.880743
4486,57.034230958344374,23.799274260577537,14.069903,15.336124
4487,57.29419878858612,23.79871082021762,17.79267,18.691689
4488,57.05814766756311,23.799552286233478,15.062793,16.091742
4489,56.86879839000887,23.800122029473698,15.567437,17.410181
4490,57.16175637112626,23.79984174280364,16.687962,17.808638
4491,57.4774640723564,23.798603786642772,17.703308,18.748928
4492,57.51892338057063,23.79837329389223,13.39366,14.642224
4493,56.98470274117701,23.800529791759985,18.11605,17.846706
4494,56.89117260794753,23.80079600590873,17.157848,17.883202
4495,56.81372194312746,23.800918583620195,18.51446,18.154865
4496,56.643991138569795,23.80139421009342,11.009332,12.071406
4497,57.52939440401647,23.79873981082917,13.462432,14.535779
4498,56.942027393199474,23.800941873071466,15.599229,17.291773
4499,56.26860173481853,23.80212345900786,18.884026,18.124567
4500,56.35187487011092,23.802049797454085,17.901716,18.970161
4501,56.74068682975124,23.801505944661677,18.743597,17.775629
4502,57.32694399466972,23.799838968447,18.579943,13.653937
4503,57.35931731941058,23.79973066317054,15.01561,16.538887
4504,57.38152261882918,23.79974342434978,18.183443,19.21055
4505,56.28190701629563,23.80244889146945,18.330515,18.238064
4506,57.404170932603805,23.799958263036057,17.075117,18.0133
4507,56.36807277720822,23.802688043469274,18.674274,18.970161
4508,57.12297332933692,23.8011601521476,18.211487,18.66619
4509,56.70008154938512,23.80218894632101,17.600084,18.499435
4510,57.30239427778393,23.800951063683943,17.32335,18.691689
4511,57.3220958574527,23.800890025674047,12.562589,13.653937
4512,57.0042646574828,23.80215860511824,16.059467,17.387356
4513,56.70744056825794,23.802833924624345,19.149126,18.499435
4514,56.81722372102191,23.802606018340565,99.0,99.0
4515,57.60422501046028,23.79987825860898,15.272112,16.280327
4516,57.55497257483023,23.800275798765885,14.072278,15.904907
4517,57.43587527314139,23.800914611028706,18.419886,18.064003
4518,56.92433141563404,23.802654656290084,18.0336,18.435404
4519,57.18701048399744,23.80191899587146,18.653727,18.917013
4520,57.14450778824354,23.802216260000733,13.534519,14.64506
4521,57.35469687268208,23.795083759924488,9.968635,11.604545
4522,57.56131110354116,23.8007687425754,18.67978,15.904907
4523,56.36050264994614,23.80412254512546,17.182207,18.970161
4524,56.65352162580368,23.80380724796785,17.488234,18.753147
4525,57.26897133632149,23.802195973088146,17.949526,16.350147
4526,57.06792200372448,23.80304507213803,17.920088,18.841925
4527,56.18043099167523,23.804575347259018,17.703852,19.189262
4528,57.2618944328296,23.802612021040236,18.066698,16.350147
4529,56.904201251817405,23.609569759238227,6.1326456,7.5163608
4530,57.34352423199692,23.80256450194809,18.273235,15.771138
4531,56.134716230679125,23.805073009797034,16.098577,17.187384
4532,57.60728476158143,23.801593449760645,18.014204,16.280327
4533,56.33589293249733,23.804999754529895,13.621705,15.599862
4534,56.45823138592451,23.80505891134038,18.872215,19.53696
4535,56.69926749838401,23.80469917212083,18.458916,17.846172
4536,57.45119858918344,23.802360380629455,18.18732,18.499441
4537,57.59734079021061,23.801736521327065,12.597504,13.846025
4538,57.49826652724558,23.80221337719806,12.787465,13.798662
4539,56.53781160707443,23.805188045035706,15.624334,18.129784
4540,56.93961862303337,23.80458434526119,18.1249,17.291773
4541,56.40138896193066,23.805601526925955,16.803844,18.491102
4542,57.62483996038471,23.802347894702734,18.433105,19.574526
4543,56.53711734906866,23.805718546908853,16.677784,19.932154
4544,57.37364081878513,23.803505043065293,14.058445,15.078253
4545,56.86008528084412,23.80528000618407,17.46877,19.409847
4546,57.30289542162026,23.803888786303048,16.299791,18.691689
4547,57.153382231259755,23.804471689261497,17.536095,16.974157
4548,56.69791328242673,23.805732535614336,15.730223,17.846172
4549,57.111539138123256,23.804747067233386,17.248205,19.051506
4550,57.21441501867572,23.80464795752371,17.374653,16.65402
4551,57.079166276534,23.805139811400498,17.00345,18.588215
4552,56.926099384397,23.80569582381501,18.012337,17.964956
4553,56.4863280662909,23.80662741618025,17.1709,19.104809
4554,57.49825949129874,23.80386319233753,16.41838,17.735697
4555,57.15316997684868,23.805311621281174,15.640947,16.974157
4556,56.74408730873528,23.806493591100125,18.778196,17.775629
4557,57.30267452023376,23.804796814152123,17.02578,18.713633
4558,57.06462191209302,23.805674903973358,14.923133,16.011024
4559,57.186302111141394,23.805625810865028,19.104239,16.999952
4560,56.75780655858004,23.806966024195916,17.059086,19.397774
4561,57.402451717498955,23.805146204299728,16.79383,17.989603
4562,57.40347972298078,23.805132126688413,17.280268,17.989603
4563,56.89414739012421,23.80685057643999,19.058836,18.65661
4564,56.32608895525815,23.807788160064923,16.738398,19.107746
4565,57.072338586102106,23.80649752980197,15.705799,17.67923
4566,57.164769012141534,23.80631314592191,18.454758,17.808638
4567,57.323655122367526,23.805766725063087,17.506184,13.653937
4568,57.27548545202437,23.781076572796085,8.985408,9.886404
4569,56.295748215353484,23.80804973050045,17.722656,18.387953
4570,56.589300721852844,23.80784556073443,16.988808,18.479216
4571,56.99215177585085,23.806936964438428,16.221796,17.846706
4572,57.00691088883014,23.806954887200412,14.414007,15.75452
4573,56.800593757777385,23.807523700867783,17.636211,18.400316
4574,57.30206960943267,23.806213042572608,18.910723,18.713633
4575,57.37703432174053,23.805903799224637,17.694128,19.176441
4576,56.86894844617624,23.80766110792023,15.78367,17.27532
4577,57.449190151179394,23.805758065192226,17.168442,18.499441
4578,57.47979558351809,23.805611510492447,16.544676,18.783829
4579,56.53802712545362,23.808430756626624,14.239719,15.957222
4580,57.45675841860793,23.805945376478427,14.234514,15.330394
4581,57.32472225306981,23.806580752396236,17.923098,13.653937
4582,56.6517644690946,23.808483302050124,17.66822,19.139095
4583,56.817569185990045,23.80822181901271,99.0,20.002
4584,57.084318264711555,23.807648218786383,18.928574,18.588215
4585,57.05095936311589,23.80777505668464,17.848898,16.091742
4586,57.06842917978677,23.807650276365802,16.730776,17.917734
4587,57.25051162458548,23.807030951246755,13.689462,14.6806135
4588,56.74492616181088,23.80855665639735,16.807108,17.775629
4589,57.57663546778052,23.805976532535023,18.727198,12.421234
4590,57.121036948250875,23.80781027731245,17.731684,18.523289
4591,57.30557944590094,23.807121481307714,16.98516,18.713633
4592,57.510345357677,23.806332954082656,17.915041,14.642224
4593,56.27782169785521,23.809473373953082,18.600506,18.238064
4594,57.53279391640373,23.806310577090446,16.065655,17.224554
4595,56.78371428160886,23.808947311510067,17.261665,19.306078
4596,57.44158625162626,23.806934154163283,18.896933,18.499441
4597,57.2215681933645,23.807900578308132,15.528305,16.65402
4598,56.347028488663575,23.80998083253376,18.222706,15.599862
4599,56.81358039026199,23.809231068803307,15.663777,21.5343
4600,56.81817806837512,23.80930094632341,99.0,99.0
4601,57.5279852280063,23.80694749873023,18.396523,17.224554
4602,56.15077107182954,23.810082443255673,17.06536,19.028864
4603,57.60860823318563,23.80661314887623,16.85034,17.79406
4604,56.90450296749425,23.809239375854467,15.916726,17.059479
4605,57.30366031693603,23.807866068469963,16.500492,18.713633
4606,57.589239825701924,23.80683871518692,17.332735,18.842518
4607,56.748643580938996,23.809668615002973,14.508097,16.448067
4608,56.183132997256884,23.810708287218077,17.423319,18.411224
4609,56.88829961284618,23.80993205755806,18.261429,17.042505
4610,56.6524758839368,23.81047441990544,16.274618,17.410696
4611,56.23718998267905,23.810835539538918,13.950757,15.325717
4612,56.86313406551034,23.81022957703957,18.519255,19.409847
4613,56.988682020096554,23.809902536736296,15.273599,16.306805
4614,56.7262454248638,23.810702870966516,16.958796,18.064457
4615,57.26311035225307,23.809303670929744,17.553585,14.6806135
4616,57.563691824332246,23.808238180966494,15.971853,17.161398
4617,56.64172260471257,23.811516532939997,17.756813,19.283209
4618,56.89821462703281,23.810910040868947,16.773205,18.65661
4619,56.80545382316713,23.811245769006092,17.195143,18.400316
4620,56.106473624488586,23.812102424614057,16.259037,17.608912
4621,56.19375646105569,23.81214780665061,17.963924,19.439926
4622,57.36687916094376,23.80967617720287,16.114058,17.782434
4623,57.583685725218785,23.808651125028366,11.449261,12.421234
4624,56.616492921822825,23.8119516929736,18.26466,18.33791
4625,57.405427650782684,23.80969299538061,17.675753,16.092304
4626,57.602320977494855,23.808790300162084,17.246044,18.916746
4627,57.130141770237614,23.81091211123301,17.38967,18.523289
4628,56.984342815432576,23.81136764869285,15.006132,16.09482
4629,56.11914523911996,23.812615508155034,18.50158,18.830477
4630,56.89727343677731,23.811708773485737,18.670534,18.65661
4631,56.76109011789046,23.81202366878229,16.579556,17.729588
4632,57.40905397111284,23.81002051904919,14.789173,16.092304
4633,56.912654224143346,23.81174218026457,18.545883,17.021692
4634,57.342308713136106,23.810453801820444,17.662115,18.808754
4635,56.3630336440732,23.812695453678923,16.573713,18.269823
4636,57.200237944283195,23.81095873697617,16.085436,16.999952
4637,57.07223587467173,23.811421081457944,13.597734,14.820498
4638,56.245800957200814,23.812813686559625,18.114943,14.412709
4639,56.615425474815545,23.812562508489094,16.3047,18.33791
4640,57.59800473916799,23.80969457584578,18.74325,17.590704
4641,56.496692785260905,23.81295611657386,15.985059,17.828566
4642,56.98641562831649,23.81243132979668,17.371286,16.09482
4643,57.222771844045106,23.811726416456334,16.615038,16.65402
4644,57.462515273813686,23.81098401497851,18.11558,15.330394
4645,56.482046092728424,23.813880994684958,17.934425,19.104809
4646,57.59446763722508,23.810781946638457,15.578697,17.590704
4647,57.44853526223153,23.81168443291776,16.641308,17.649754
4648,57.06682320877708,23.813028839378156,14.689035,16.08338
4649,56.95089497961735,23.81356918851688,18.745296,17.291773
4650,56.78789413623578,23.81396664463503,16.684315,18.249048
4651,57.01705699736112,23.81340788576442,17.515612,18.585035
4652,57.10420085123835,23.813178572705418,16.933718,18.433352
4653,57.31510615271274,23.812488666043183,15.661778,16.776201
4654,56.24958025483432,23.814683365479148,15.911941,17.408056
4655,56.88948883171967,23.814025278638113,18.47421,17.042505
4656,57.611513235622496,23.811568935592476,18.903332,17.79406
4657,56.187097677474384,23.81504267281033,17.245481,18.503508
4658,56.13480070325613,23.815018721158953,18.583872,17.187384
4659,57.151169623574155,23.813429601278695,17.187992,10.5912285
4660,56.7642053477095,23.814756218654736,16.557604,18.537844
4661,57.287185026746826,23.813282511558054,17.857368,17.838478
4662,56.24736174458833,23.8153554190723,12.70948,14.412709
